¾®ºÅ,Äê ÔÂ,²ã Î»,É° ºñ,Éú²úÌìÊý,ÈÕ×¢ÄÜÁ¦(m3),¸ÉÑ¹(Mpa),ÓÍÑ¹(Mpa),Ì×Ñ¹(Mpa),ÔÂ×¢Ë®(m3),Äê×¢Ë®(10^4m3),ÀÛ×¢Ë®(10^4m3)
36ºÅ¾®,201508,S2F2-S2F2,18.4,27.17,102,10.8,8,5.3,2837,6.0218,109.8754
36ºÅ¾®,201509,S2F2-S2F2,18.4,26.04,255,12.5,10.2,7.5,6663,6.6881,110.5417
36ºÅ¾®,201510,S2F2-S2F2,18.4,27.22,297,12.6,12,9.7,8285,7.5166,111.3702
36ºÅ¾®,201511,S2F2-S2F2,18.4,28.14,344,12.2,11.5,9.1,9839,8.5005,112.3541
36ºÅ¾®,201512,S2F2-S2F2,18.4,30.05,379,12.1,11.1,8.7,11461,9.6466,113.5002
36ºÅ¾®,201601,S2F2-S2F2,18.4,30.16,370,12.5,11.2,9,11351,1.1351,114.6353
36ºÅ¾®,201602,S2F2-S2F2,18.4,28.22,243,12.4,10,7.7,7028,1.8379,115.3381
36ºÅ¾®,201603,S2F2-S2F2,18.4,29.22,227,13,12,9.5,6791,2.517,116.0172
36ºÅ¾®,201604,S2F2-S2F2,18.4,29.08,234,13.1,9.2,7.7,6875,3.2045,116.7047
36ºÅ¾®,201605,S2F2-S2F2,18.4,30.19,261,12.2,10,8.6,8031,4.0076,117.5078
36ºÅ¾®,201606,S2F2-S2F2,18.4,29.05,313,13,11,9.3,9132,4.9208,118.421
36ºÅ¾®,201607,S2F2-S2F2,18.4,30.15,323,12.8,12.3,10.5,9883,5.9091,119.4093
36ºÅ¾®,201608,S2F2-S2F2,18.4,30.18,308,12.9,12.5,10.8,9470,6.8561,120.3563
36ºÅ¾®,201609,S2F2-S2F2,18.4,29.02,329,13.1,9.6,7.9,9578,7.8139,121.3141
36ºÅ¾®,201610,S2F2-S2F2,18.4,30.23,289,13.3,10.4,8.7,8942,8.7081,122.2083
36ºÅ¾®,201611,S2F2-S2F2,18.4,29.23,289,13,9.5,7.8,8658,9.5739,123.0741
36ºÅ¾®,201612,S2F2-S2F2,18.4,30.21,257,12.8,9.6,8,7940,10.3679,123.8681
36ºÅ¾®,201701,S2F2-S2F2,18.4,30.12,306,13,12.8,11.1,9327,0.9327,124.8008
36ºÅ¾®,201702,S2F2-S2F2,18.4,27.07,306,12.9,12.9,11.3,8339,1.7666,125.6347
36ºÅ¾®,201703,S2F2-S2F2,18.4,30.04,330,12.9,12.4,10.7,9957,2.7623,126.6304
36ºÅ¾®,201704,S2F2-S2F2,18.4,28.15,320,12.5,12.5,10.8,9146,3.6769,127.545
36ºÅ¾®,201705,S2F2-S2F2,18.4,28.05,369,12.6,12.6,11,10399,4.7168,128.5849
36ºÅ¾®,201706,S2F2-S2F2,18.4,29.17,343,11.6,11.6,10.3,10189,5.7357,129.6038
36ºÅ¾®,201707,S2F2-S2F2,18.4,31,308,13.1,13.1,11.7,9562,6.6919,130.56
36ºÅ¾®,201708,S2F2-S2F2,18.4,30.05,255,12.3,12.3,10.7,7698,7.4617,131.3298
36ºÅ¾®,201709,S2F2-S2F2,18.4,29.17,248,12.7,12.7,10.8,7376,8.1993,132.0674
36ºÅ¾®,201710,S2F2-S2F2,18.4,31,162,12.7,12.7,10.7,5016,8.7009,132.569
36ºÅ¾®,201711,S2F2-S2F2,18.4,28.2,119,12.4,12.4,10.4,3434,9.0443,132.9124
36ºÅ¾®,201712,S2F2-S2F2,18.4,30,302,12.6,12.6,10.4,9070,9.9513,133.8194
36ºÅ¾®,201801,S2F2-S2F2,18.4,30.2,299,12.4,12.4,10.1,9222,0.9222,134.7416
36ºÅ¾®,201802,S2F2-S2F2,18.4,27.18,242,12.8,12.8,10.6,6718,1.594,135.4134
36ºÅ¾®,201803,S2F2-S2F2,18.4,31,229,12.8,12.8,10.5,7101,2.3041,136.1235
36ºÅ¾®,201804,S2F2-S2F2,18.4,29.23,203,13,13,10.8,6073,2.9114,136.7308
36ºÅ¾®,201805,S2F2-S2F2,18.4,30.13,231,12.5,12.5,10.4,7057,3.6171,137.4365
36ºÅ¾®,201806,S2F2-S2F2,18.4,28.17,302,12.4,12.4,10.3,8656,4.4827,138.3021
36ºÅ¾®,201807,S2F2-S2F2,18.4,30.03,305,12.4,12.4,10.4,9179,5.4006,139.22
36ºÅ¾®,201808,S2F2-S2F2,18.4,28.19,310,12.6,11.9,9.7,8920,6.2926,140.112
36ºÅ¾®,201809,S2F2-S2F2,18.4,29.21,262,12.1,12.1,9.7,7842,7.0768,140.8962
36ºÅ¾®,201810,S2F2-S2F2,18.4,30.17,237,11.6,11.6,9.5,7291,7.8059,141.6253
36ºÅ¾®,201811,S2F2-S2F2,18.4,29.07,258,11,11,8.8,7546,8.5605,142.3799
36ºÅ¾®,201812,S2F2-S2F2,18.4,30.18,234,11.7,11.7,9.4,7202,9.2807,143.1001
36ºÅ¾®,201901,S2F2-S2F2,18.4,31,225,11.7,11.7,9.5,6986,0.6986,143.7987
36ºÅ¾®,201902,S2F2-S2F2,18.4,28,249,11.1,11.1,9,6963,1.3949,144.495
36ºÅ¾®,201903,S2F2-S2F2,18.4,17.08,283,11.5,11.1,9.1,4904,1.8853,144.9854
36ºÅ¾®,201904,S2F2-S2F2,18.4,29.23,360,12.3,10.6,8.7,10786,2.9639,146.064
36ºÅ¾®,201905,S2F2-S2F2,18.4,30.07,351,12.5,11.5,9.1,10647,4.0286,147.1287
36ºÅ¾®,201906,S2F2-S2F2,18.4,29.16,351,12.9,11.6,9.4,10412,5.0698,148.1699
36ºÅ¾®,201907,S2F2-S2F2,18.4,30.21,337,12.9,12.2,10.1,10409,6.1107,149.2108
36ºÅ¾®,201908,S2F2-S2F2,18.4,30.17,339,12.5,12.5,10.6,10395,7.1502,150.2503
36ºÅ¾®,201909,S2F2-S2F2,18.4,30,323,12.6,12.6,11.1,9693,8.1195,151.2196
36ºÅ¾®,201910,S2F2-S2F2,18.4,31,305,12.8,12.8,11.2,9448,9.0643,152.1644
36ºÅ¾®,201911,S2F2-S2F2,18.4,29.18,319,12.8,12.8,11,9482,10.0125,153.1126
36ºÅ¾®,201912,S2F2-S2F2,18.4,30.1,301,12.1,12.1,10.5,9145,10.927,154.0271
36ºÅ¾®,202001,S2F2-S2F2,18.4,31,295,12.8,12.8,11.1,9157,0.9157,154.9428
36ºÅ¾®,202002,S2F2-S2F2,18.4,29,288,12.8,12.8,11,8354,1.7511,155.7782
36ºÅ¾®,202003,S2F2-S2F2,18.4,31,335,12.8,12.8,11.1,10385,2.7896,156.8167
36ºÅ¾®,202004,S2F2-S2F2,18.4,30,341,12.8,12.8,11.1,10236,3.8132,157.8403
36ºÅ¾®,202005,S2F2-S2F2,18.4,30.21,268,12.5,12.5,10.7,8267,4.6399,158.667
36ºÅ¾®,202006,S2F2-S2F2,18.4,29.12,222,12.7,11.8,10.1,6559,5.2958,159.3229
36ºÅ¾®,202007,S2F2-S2F2,18.4,31,287,12.8,12.8,10.9,8897,6.1855,160.2126
36ºÅ¾®,202008,S2F2-S2F2,18.4,30.23,263,12.5,11.2,9.4,8137,6.9992,161.0263
36ºÅ¾®,202009,S2F2-S2F2,18.4,29.11,217,12.9,11.4,9.8,6386,7.6378,161.6649
36ºÅ¾®,202010,S2F2-S2F2,18.4,31,213,12.8,10.3,8.5,6618,8.2996,162.3267
36ºÅ¾®,202011,S2F2-S2F2,18.4,29.23,118,13.1,13.1,11.3,3533,8.6529,162.68
36ºÅ¾®,202012,S2F2-S2F2,18.4,31,209,12,10.6,8.9,6491,9.302,163.3291
36ºÅ¾®,202101,S2F2-S2F2,18.4,27.14,239,13.1,10.1,8.6,6602,0.6602,163.9893
36ºÅ¾®,202102,S2F2-S2F2,18.4,28,296,12.7,10.6,9.4,8285,1.4887,164.8178
36ºÅ¾®,202103,S2F2-S2F2,18.4,30.17,258,12.52,11.76,11.4,7912,2.2799,165.609
36ºÅ¾®,202104,S2F2-S2F2,18.4,30,271,12.16,11.68,11.32,8132,3.0931,166.4222
36ºÅ¾®,202105,S2F2-S2F2,18.4,31,318,12.19,10.87,10.51,9849,4.078,167.4071
36ºÅ¾®,202106,S2F2-S2F2,18.4,30,251,12.36,9.9,9.54,7529,4.8309,168.16
36ºÅ¾®,202107,S2F2-S2F2,18.4,31,273,11.92,8.92,8.56,8462,5.6771,169.0062
36ºÅ¾®,202108,S2F2-S2F2,18.4,31,253,12.31,8.92,8.56,7839,6.461,169.7901
36ºÅ¾®,202109,S2F2-S2F2,18.4,30,262,11.83,10.77,10.41,7860,7.247,170.5761
36ºÅ¾®,202110,S2F2-S2F2,18.4,31,241,13.38,10.54,10.18,7473,7.9943,171.3234
36ºÅ¾®,202111,S2F2-S2F2,18.4,29.08,312,12.79,9.7,9.34,9144,8.9087,172.2378
36ºÅ¾®,202112,S2F2-S2F2,18.4,31,266,12.43,9.7,9.34,8261,9.7348,173.0639
38ºÅ¾®,200201,S2F1S2F-S2F2,17.5,11.14,104,12,9.1,12,1200,0.12,0.12
38ºÅ¾®,200202,S2F1S2F-S2F2,17.5,27.18,97,12.5,9.6,12.5,2694,0.3894,0.3894
38ºÅ¾®,200203,S2F1S2F-S2F2,17.5,30.06,98,12.5,9.6,12.5,2952,0.6846,0.6846
38ºÅ¾®,200204,S2F1S2F-S2F2,17.5,28.16,49,11.9,9,11.9,1401,0.8247,0.8247
38ºÅ¾®,200205,S2F1S2F-S2F2,17.5,30.23,134,12,13.9,16.8,4152,1.2399,1.2399
38ºÅ¾®,200206,S2F1S2F-S2F2,17.5,30,76,11.8,12.5,15.4,2272,1.4671,1.4671
38ºÅ¾®,200207,S2F1S2F-S2F2,17.5,30.01,100,11.8,11.5,14.4,2998,1.7669,1.7669
38ºÅ¾®,200208,S2F1S2F-S2F2,17.5,30.04,153,11.8,14.3,17.2,4622,2.2291,2.2291
38ºÅ¾®,200209,S2F1S2F-S2F2,17.5,29.18,186,12.5,14.5,17.4,5522,2.7813,2.7813
38ºÅ¾®,200210,S2F1S2F-S2F2,17.5,30.18,156,12.5,15,17.8,4799,3.2612,3.2612
38ºÅ¾®,200211,S2F1S2F-S2F2,17.5,29.22,129,11.5,13.1,16,3867,3.6479,3.6479
38ºÅ¾®,200212,S2F1S2F-S2F2,17.5,30.14,141,12.7,15.1,16.9,4322,4.0801,4.0801
38ºÅ¾®,200301,S2F1S2F-S2F2,17.5,30.2,117,12.4,14.9,16.7,3604,0.3604,4.4405
38ºÅ¾®,200302,S2F1S2F-S2F2,17.5,28,61,12.3,12.5,14.3,1717,0.5321,4.6122
38ºÅ¾®,200303,S2F1S2F-S2F2,17.5,30.16,110,13.5,12,14,3366,0.8687,4.9488
38ºÅ¾®,200304,S2F1S2F-S2F2,17.5,29.23,142,12.5,13.1,15.1,4263,1.295,5.3751
38ºÅ¾®,200305,S2F1S2F-S2F2,17.5,31,125,12.2,13.8,14.8,3871,1.6821,5.7622
38ºÅ¾®,200306,S2F1S2F-S2F2,17.5,29.19,48,14,10.1,11.1,1433,1.8254,5.9055
38ºÅ¾®,200307,S2F1S2F-S2F2,17.5,30.19,93,13.6,12,12.5,2866,2.112,6.1921
38ºÅ¾®,200308,S2F1S2F-S2F2,17.5,4.02,144,12,11.5,12,589,2.1709,6.251
38ºÅ¾®,200309,S2F1S2F-S2F2,17.5,12.09,158,12.5,12,12.5,1954,2.3663,6.4464
38ºÅ¾®,200310,S2F1S2F-S2F2,17.5,26.23,126,12.2,11.7,12.2,3396,2.7059,6.786
38ºÅ¾®,200311,S2F1S2F-S2F2,17.5,29.21,74,12.8,11.5,11.9,2224,2.9283,7.0084
38ºÅ¾®,200312,S2F1S2F-S2F2,17.5,31,71,12.7,11.6,12.1,2212,3.1495,7.2296
38ºÅ¾®,200401,S2F1S2F-S2F2,17.5,31,71,12.8,11.3,11.7,2212,0.2212,7.4508
38ºÅ¾®,200402,S2F1S2F-S2F2,17.5,28.22,74,12.7,12.2,12.7,2142,0.4354,7.665
38ºÅ¾®,200403,S2F1S2F-S2F2,17.5,28.01,81,13.8,12,12.5,2259,0.6613,7.8909
38ºÅ¾®,200404,S2F1S2F-S2F2,17.5,29.2,79,13.7,12,12.5,2369,0.8982,8.1278
38ºÅ¾®,200405,S2F1S2F-S2F2,17.5,30.15,85,13.4,11.4,12.5,2606,1.1588,8.3884
38ºÅ¾®,200406,S2F1S2F-S2F2,17.5,29.23,92,14,12.5,13,2770,1.4358,8.6654
38ºÅ¾®,200407,S2F1S2F-S2F2,17.5,30.13,80,13,12.6,13,2429,1.6787,8.9083
38ºÅ¾®,200408,S2F1S2F-S2F2,17.5,26.17,58,,,,1548,1.8335,9.0631
38ºÅ¾®,200409,S2F1S2F-S2F2,17.5,30,62,13.5,13,13.5,1867,2.0202,9.2498
38ºÅ¾®,200410,S2F1S2F-S2F2,17.5,31,55,13,12.4,13,1698,2.19,9.4196
38ºÅ¾®,200411,S2F1S2F-S2F2,17.5,23.09,130,13,12.2,13,3036,2.4936,9.7232
38ºÅ¾®,200412,S2F1S2F-S2F2,17.5,30.1,91,12,11.2,12,2765,2.7701,9.9997
38ºÅ¾®,200501,S2F1S2F-S2F2,17.5,30.18,73,12.6,11.9,12.6,2260,0.226,10.2257
38ºÅ¾®,200502,S2F1S2F-S2F2,17.5,27.23,98,12.5,11.4,12.5,2739,0.4999,10.4996
38ºÅ¾®,200503,S2F1S2F-S2F2,17.5,27.14,123,12.5,11.5,12.5,3383,0.8382,10.8379
38ºÅ¾®,200504,S2F1S2F-S2F2,17.5,29.14,122,12.5,11.3,12.5,3598,1.198,11.1977
38ºÅ¾®,200505,S2F1S2F-S2F2,17.5,30.22,225,12.8,13.4,14.4,6959,1.8939,11.8936
38ºÅ¾®,200506,S2F1S2F-S2F2,17.5,27.23,247,13,14.9,15.1,6906,2.5845,12.5842
38ºÅ¾®,200507,S2F1S2F-S2F2,17.5,29.2,116,14.7,14.5,14.7,3464,2.9309,12.9306
38ºÅ¾®,200508,S2F1S2F-S2F2,17.5,29.06,142,13.7,12.8,13.3,4164,3.3473,13.347
38ºÅ¾®,200509,S2F1S2F-S2F2,17.5,28.16,154,13.9,13.5,13.9,4408,3.7881,13.7878
38ºÅ¾®,200510,S2F1S2F-S2F2,17.5,30.04,164,13.2,12.8,13.2,4944,4.2825,14.2822
38ºÅ¾®,200511,S2F1S2F-S2F2,17.5,29.02,170,12.8,13.8,14,4949,4.7774,14.7771
38ºÅ¾®,200512,S2F1S2F-S2F2,17.5,31,190,12.6,13.3,13.8,5905,5.3679,15.3676
38ºÅ¾®,200601,S2F1S2F-S2F2,17.5,30.07,187,13,14.8,14.4,5669,0.5669,15.9345
38ºÅ¾®,200602,S2F1-S2F2,17.5,28,139,12.2,13,12.6,3899,0.9568,16.3244
38ºÅ¾®,200603,S2F1-S2F2,17.5,31,198,12.7,14.8,14.3,6131,1.5699,16.9375
38ºÅ¾®,200604,S2F1-S2F2,17.5,28.1,194,12.9,14.8,14.3,5523,2.1222,17.4898
38ºÅ¾®,200605,S2F1-S2F2,17.5,30.19,211,13.4,16.5,15.9,6510,2.7732,18.1408
38ºÅ¾®,200606,S2F1-S2F2,17.5,27.16,229,13,16,15.4,6333,3.4065,18.7741
38ºÅ¾®,200607,S2F1-S2F2,17.5,31,222,12.9,16.3,15.7,6896,4.0961,19.4637
38ºÅ¾®,200608,S2F1-S2F2,17.5,28,223,13.7,15.5,14.9,6257,4.7218,20.0894
38ºÅ¾®,200609,S2F1-S2F2,17.5,29.18,230,13.3,15.5,15,6857,5.4075,20.7751
38ºÅ¾®,200610,S2F1-S2F2,17.5,31,218,13.3,14.4,14,6765,6.084,21.4516
38ºÅ¾®,200611,S2F1-S2F2,17.5,29.19,203,13.1,15,14.5,6036,6.6876,22.0552
38ºÅ¾®,200612,S2F1-S2F2,17.5,29.22,225,13.2,15,14.5,6718,7.3594,22.727
38ºÅ¾®,200701,S2F1-S2F2,17.5,30.19,229,12.5,14.3,13.8,7062,0.7062,23.4332
38ºÅ¾®,200702,S2F1-S2F2,17.5,28,214,12.7,15.9,15.4,5989,1.3051,24.0321
38ºÅ¾®,200703,S2F1-S2F2,17.5,30.21,223,13.5,16.5,15.9,6880,1.9931,24.7201
38ºÅ¾®,200704,S2F1-S2F2,17.5,21.18,273,,,,5941,2.5872,25.3142
38ºÅ¾®,200705,S2F1-S2F2,17.5,23.01,215,13.7,14.8,14.3,4951,3.0823,25.8093
38ºÅ¾®,200706,S2F1-S2F2,17.5,27.17,279,13.2,18,17.5,7720,3.8543,26.5813
38ºÅ¾®,200707,S2F1-S2F2,17.5,31,233,12.9,17.8,17.2,7228,4.5771,27.3041
38ºÅ¾®,200708,S2F1-S2F2,17.5,30.2,252,12.8,18.3,17.8,7759,5.353,28.08
38ºÅ¾®,200709,S2F1-S2F2,17.5,29.18,206,12.5,17.2,16.7,6123,5.9653,28.6923
38ºÅ¾®,200710,S2F1-S2F2,17.5,31,177,13.2,17,16.5,5501,6.5154,29.2424
38ºÅ¾®,200711,S2F1-S2F2,17.5,29.18,192,12.9,16.5,16.1,5719,7.0873,29.8143
38ºÅ¾®,200712,S2F1-S2F2,17.5,25.18,176,13.1,17.7,17.3,4526,7.5399,30.2669
38ºÅ¾®,200801,S2F1-S2F2,17.5,21.18,127,13.1,16.1,15.7,2769,0.2769,30.5438
38ºÅ¾®,200802,S2F1-S2F2,17.5,28.23,183,13.2,16.3,15.8,5309,0.8078,31.0747
38ºÅ¾®,200803,S2F1-S2F2,17.5,31,158,12.9,16.8,16.4,4913,1.2991,31.566
38ºÅ¾®,200804,S2F1-S2F2,17.5,30,222,13.2,17.1,16.6,6673,1.9664,32.2333
38ºÅ¾®,200805,S2F1-S2F2,17.5,31,251,12.6,15,14.5,7794,2.7458,33.0127
38ºÅ¾®,200806,S2F1-S2F2,17.5,30,294,12.4,15.4,14.9,8817,3.6275,33.8944
38ºÅ¾®,200807,S2F1-S2F2,17.5,30.14,286,12.1,15.8,15.4,8762,4.5037,34.7706
38ºÅ¾®,200808,S2F1-S2F2,17.5,30.18,231,13.1,16.9,16.5,7098,5.2135,35.4804
38ºÅ¾®,200809,S2F1-S2F2,17.5,30,271,12.6,16.8,16.3,8125,6.026,36.2929
38ºÅ¾®,200810,S2F1-S2F2,17.5,18.21,287,12.3,16.9,16.4,5413,6.5673,36.8342
38ºÅ¾®,200811,S2F1-S2F2,17.5,30,268,12.6,17,16.5,8039,7.3712,37.6381
38ºÅ¾®,200812,S2F1-S2F2,17.5,31,252,12.2,16.7,16.3,7810,8.1522,38.4191
38ºÅ¾®,200901,S2F1-S2F2,17.5,30.14,276,12,16.7,16.3,8452,0.8452,39.2643
38ºÅ¾®,200902,S2F1-S2F2,17.5,27.21,269,13,16.9,16.5,7508,1.596,40.0151
38ºÅ¾®,200903,S2F1-S2F2,17.5,31,241,13.3,15,14.5,7465,2.3425,40.7616
38ºÅ¾®,200904,S2F1-S2F2,17.5,30,266,12.8,14.4,14,7985,3.141,41.5601
38ºÅ¾®,200905,S2F1-S2F2,17.5,30.09,259,12.9,12.9,12.4,7877,3.9287,42.3478
38ºÅ¾®,200906,S2F1-S2F2,17.5,30,236,13,16.6,16.2,7087,4.6374,43.0565
38ºÅ¾®,200907,S2F1-S2F2,17.5,31,229,11,13.5,13.1,7091,5.3465,43.7656
38ºÅ¾®,200908,S2F1-S2F2,17.5,31,191,11.6,12,11.6,5931,5.9396,44.3587
38ºÅ¾®,200909,S2F1-S2F2,17.5,30,220,11.1,12.5,12,6610,6.6006,45.0197
38ºÅ¾®,200910,S2F1-S2F2,17.5,30.17,225,12.7,13,12.5,6903,7.2909,45.71
38ºÅ¾®,200911,S2F1-S2F2,17.5,29.17,230,12.1,12.8,12.4,6839,7.9748,46.3939
38ºÅ¾®,200912,S2F1-S2F2,17.5,30.11,242,13.3,13.7,13.2,7370,8.7118,47.1309
38ºÅ¾®,201001,S2F1-S2F2,17.5,29.05,267,13.4,13.9,13.4,7795,0.7795,47.9104
38ºÅ¾®,201002,S2F1-S2F2,17.5,27.18,271,13.4,13.9,13.4,7515,1.531,48.6619
38ºÅ¾®,201003,S2F1-S2F2,17.5,31,264,13.5,14,13.5,8198,2.3508,49.4817
38ºÅ¾®,201004,S2F1-S2F2,17.5,30,236,13.5,14.1,13.6,7071,3.0579,50.1888
38ºÅ¾®,201005,S2F1-S2F2,17.5,31,234,13.4,14.1,13.6,7250,3.7829,50.9138
38ºÅ¾®,201006,S2F1-S2F2,17.5,30,269,13.5,15.4,15,8072,4.5901,51.721
38ºÅ¾®,201007,S2F1-S2F2,17.5,30.14,257,13.5,15,14.6,7856,5.3757,52.5066
38ºÅ¾®,201008,S2F1-S2F2,17.5,30.17,251,13.5,14.1,13.7,7701,6.1458,53.2767
38ºÅ¾®,201009,S2F1-S2F2,17.5,29.03,210,13.5,14.1,13.6,6103,6.7561,53.887
38ºÅ¾®,201010,S2F1-S2F2,17.5,31,214,13.6,14.1,13.6,6631,7.4192,54.5501
38ºÅ¾®,201011,S2F1-S2F2,17.5,29.19,233,13.4,14,13.5,6945,8.1137,55.2446
38ºÅ¾®,201012,S2F1-S2F2,17.5,30.21,256,13.5,13.5,13,7905,8.9042,56.0351
38ºÅ¾®,201101,S2F1-S2F2,17.5,30.09,237,13,13,12.5,7207,0.7207,56.7558
38ºÅ¾®,201102,S2F1-S2F2,17.5,27.02,313,12.7,14,13.5,8479,1.5686,57.6037
38ºÅ¾®,201103,S2F1-S2F2,17.5,30.05,234,12.4,10,9.5,7058,2.2744,58.3095
38ºÅ¾®,201104,S2F1-S2F2,17.5,16.22,259,12.7,17.9,17.4,4380,2.7124,58.7475
38ºÅ¾®,201105,S2F1-S2F2,17.5,29.23,308,12.2,12.2,11.7,9238,3.6362,59.6713
38ºÅ¾®,201106,S2F1-S2F2,17.5,29.04,274,12.9,6.5,6,7989,4.4351,60.4702
38ºÅ¾®,201107,S2F1-S2F2,17.5,31,132,13.1,16,15.5,4077,4.8428,60.8779
38ºÅ¾®,201108,S2F1-S2F2,17.5,23.19,182,13,15.9,15.4,4321,5.2749,61.31
38ºÅ¾®,201109,S2F1-S2F2,17.5,27.17,241,12.8,16.5,16.5,6680,5.9429,61.978
38ºÅ¾®,201110,S2F1-S2F2,17.5,29.16,220,12.2,18.6,18,6520,6.5949,62.63
38ºÅ¾®,201111,S2F1-S2F2,17.5,29.06,242,12,17.2,16.7,7092,7.3041,63.3392
38ºÅ¾®,201112,S2F1-S2F2,17.5,29.22,284,12.5,16.6,16,8486,8.1527,64.1878
38ºÅ¾®,201201,S2F1-S2F2,17.5,31,245,12.5,14.6,14.1,7582,0.7582,64.946
38ºÅ¾®,201202,S2F1-S2F2,17.5,28.22,252,12.2,13.6,13.2,7280,1.4862,65.674
38ºÅ¾®,201203,S2F1-S2F2,17.5,30.05,258,12.4,13.2,12.8,7790,2.2652,66.453
38ºÅ¾®,201204,S2F1-S2F2,17.5,29.23,238,12.2,12.2,11.7,7137,2.9789,67.1667
38ºÅ¾®,201205,S2F1-S2F2,17.5,17.06,223,12.4,13.4,12.9,3855,3.3644,67.5522
38ºÅ¾®,201206,S2F1-S2F2,17.5,27.07,186,12.4,12.4,11.9,5081,3.8725,68.0603
38ºÅ¾®,201207,S2F1-S2F2,17.5,30.03,147,12.6,12.8,12.4,4427,4.3152,68.503
38ºÅ¾®,201208,S2F1-S2F2,17.5,31,177,13,12.1,11.7,5492,4.8644,69.0522
38ºÅ¾®,201209,S2F1-S2F2,17.5,29.12,196,12.9,5,4.6,5777,5.4421,69.6299
38ºÅ¾®,201210,S2F1-S2F2,17.5,24.11,96,13,13,12.5,2342,5.6763,69.8641
38ºÅ¾®,201211,S2F1-S2F2,17.5,26.07,142,12.6,11.5,11,3727,6.049,70.2368
38ºÅ¾®,201212,S2F1-S2F2,17.5,26.23,134,12.9,12.9,12.4,3603,6.4093,70.5971
38ºÅ¾®,201301,S2F1-S2F2,17.5,31,96,12.5,12.5,12.1,2963,0.2963,70.8934
38ºÅ¾®,201302,S2F1-S2F2,17.5,20.17,90,12.4,15,14.5,1855,0.4818,71.0789
38ºÅ¾®,201303,S2F1-S2F2,17.5,26.22,108,12.9,12.9,12.6,2894,0.7712,71.3683
38ºÅ¾®,201304,S2F1-S2F2,17.5,30,93,13,16.8,16.4,2783,1.0495,71.6466
38ºÅ¾®,201305,S2F1-S2F2,17.5,21.14,175,12.5,12.5,11.2,3772,1.4267,72.0238
38ºÅ¾®,201306,S2F1-S2F2,17.5,29.23,121,13.1,6,4.7,3631,1.7898,72.3869
38ºÅ¾®,201307,S2F1-S2F2,17.5,31,55,12.7,6,4.6,1701,1.9599,72.557
38ºÅ¾®,201308,S2F1-S2F2,17.5,30.12,90,13,14.4,14.1,2745,2.2344,72.8315
38ºÅ¾®,201309,S2F1-S2F2,17.5,30,158,13.2,15.5,15,4733,2.7077,73.3048
38ºÅ¾®,201310,S2F1-S2F2,17.5,31,116,13.2,13.2,12.7,3587,3.0664,73.6635
38ºÅ¾®,201311,S2F1-S2F2,17.5,29.16,118,12.7,13.1,12.6,3488,3.4152,74.0123
38ºÅ¾®,201312,S2F1-S2F2,17.5,31,124,12.9,13.5,13.2,3842,3.7994,74.3965
38ºÅ¾®,201401,S2F1-S2F2,17.5,30.13,107,13,13.7,13.4,3278,0.3278,74.7243
38ºÅ¾®,201402,S2F1-S2F2,17.5,26,109,12.8,12.8,12.5,2837,0.6115,75.008
38ºÅ¾®,201403,S2F1-S2F2,17.5,30.05,83,13,13,12.7,2505,0.862,75.2585
38ºÅ¾®,201404,S2F1-S2F2,17.5,29.21,93,13.1,13.1,12.8,2793,1.1413,75.5378
38ºÅ¾®,201405,S2F1-S2F2,17.5,31,75,12.9,12.9,12.6,2317,1.373,75.7695
38ºÅ¾®,201406,S2F1-S2F2,17.5,29.18,80,13.5,13.5,13.2,2366,1.6096,76.0061
38ºÅ¾®,201407,S2F1-S2F2,17.5,30.22,111,13.8,14.9,14.6,3445,1.9541,76.3506
38ºÅ¾®,201408,S2F1-S2F2,17.5,30.23,111,13.6,14.5,14.2,3437,2.2978,76.6943
38ºÅ¾®,201409,S2F1-S2F2,17.5,29.22,109,13.7,14.7,14.4,3272,2.625,77.0215
38ºÅ¾®,201410,S2F1-S2F2,17.5,30.11,114,13.8,14.3,14,3483,2.9733,77.3698
38ºÅ¾®,201411,S2F1-S2F2,17.5,29.05,99,13.6,15.4,14.7,2888,3.2621,77.6586
38ºÅ¾®,201412,S2F1-S2F2,17.5,28.08,98,13.6,13.6,12.7,2780,3.5401,77.9366
38ºÅ¾®,201501,S2F1-S2F2,17.5,26.23,40,13.7,13.7,12.6,1065,0.1065,78.0431
38ºÅ¾®,201502,S2F1-S2F2,17.5,21.15,78,13.4,13.4,12.5,1696,0.2761,78.2127
38ºÅ¾®,201503,S2F1-S2F2,17.5,30.22,80,13.6,10.2,10,2479,0.524,78.4606
38ºÅ¾®,201504,S2F1-S2F2,17.5,30,36,13.3,8.9,8.8,1073,0.6313,78.5679
38ºÅ¾®,201505,S2F1-S2F2,17.5,31,89,13.5,14.8,8.8,2760,0.9073,78.8439
38ºÅ¾®,201506,S2F1-S2F2,17.5,29,47,13.5,8.9,8.8,1359,1.0432,78.9798
38ºÅ¾®,201507,S2F1-S2F2,17.5,31,64,13.1,14.2,8.8,1972,1.2404,79.177
38ºÅ¾®,201508,S2F1-S2F2,17.5,31,54,13.4,8.9,8.8,1671,1.4075,79.3441
38ºÅ¾®,201509,S2F1-S2F2,17.5,29.06,59,13,14.2,8.8,1714,1.5789,79.5155
38ºÅ¾®,201510,S2F1-S2F2,17.5,30.11,89,13.4,8.8,8.8,2711,1.85,79.7866
